line_num,line_str,doc_id
2189,"one dared to go into it because it belonged to an enchantress, who had",16
2190,great power and was dreaded by all the world. One day the woman was,16
2191,"standing by this window and looking down into the garden, when she saw a",16
2192,"bed which was planted with the most beautiful rampion (rapunzel), and it",16
2193,"looked so fresh and green that she longed for it, she quite pined away,",16
2194,"and began to look pale and miserable. Then her husband was alarmed, and",16
2195,"asked: ‘What ails you, dear wife?’ ‘Ah,’ she replied, ‘if I can’t eat",16
2196,"some of the rampion, which is in the garden behind our house, I shall",16
2197,"die.’ The man, who loved her, thought: ‘Sooner than let your wife die,",16
2198,"bring her some of the rampion yourself, let it cost what it will.’",16
2199,"At twilight, he clambered down over the wall into the garden of the",16
2200,"enchantress, hastily clutched a handful of rampion, and took it to his",16
2201,"wife. She at once made herself a salad of it, and ate it greedily. It",16
2202,"tasted so good to her--so very good, that the next day she longed for it",16
2203,"three times as much as before. If he was to have any rest, her husband",16
2204,must once more descend into the garden. In the gloom of evening,16
2205,"therefore, he let himself down again; but when he had clambered down the",16
2206,"wall he was terribly afraid, for he saw the enchantress standing before",16
2207,"him. ‘How can you dare,’ said she with angry look, ‘descend into my",16
2208,garden and steal my rampion like a thief? You shall suffer for it!’,16
2209,"‘Ah,’ answered he, ‘let mercy take the place of justice, I only made",16
2210,up my mind to do it out of necessity. My wife saw your rampion from the,16
2211,"window, and felt such a longing for it that she would have died if she",16
2212,had not got some to eat.’ Then the enchantress allowed her anger to be,16
2213,"softened, and said to him: ‘If the case be as you say, I will allow",16
2214,"you to take away with you as much rampion as you will, only I make one",16
2215,"condition, you must give me the child which your wife will bring into",16
2216,"the world; it shall be well treated, and I will care for it like a",16
2217,"mother.’ The man in his terror consented to everything, and when the",16
2218,"woman was brought to bed, the enchantress appeared at once, gave the",16
2219,"child the name of Rapunzel, and took it away with her.",16
2220,,16
2221,Rapunzel grew into the most beautiful child under the sun. When she was,16
2222,"twelve years old, the enchantress shut her into a tower, which lay in",16
2223,"a forest, and had neither stairs nor door, but quite at the top was a",16
2224,"little window. When the enchantress wanted to go in, she placed herself",16
2225,beneath it and cried:,16
2226,,16
2227,"‘Rapunzel, Rapunzel,",16
2228,Let down your hair to me.’,16
2229,,16
2230,"Rapunzel had magnificent long hair, fine as spun gold, and when she",16
2231,"heard the voice of the enchantress she unfastened her braided tresses,",16
2232,"wound them round one of the hooks of the window above, and then the hair",16
2233,"fell twenty ells down, and the enchantress climbed up by it.",16
2234,,16
2235,"After a year or two, it came to pass that the king’s son rode through",16
2236,"the forest and passed by the tower. Then he heard a song, which was so",16
2237,"charming that he stood still and listened. This was Rapunzel, who in her",16
2238,solitude passed her time in letting her sweet voice resound. The king’s,16
2239,"son wanted to climb up to her, and looked for the door of the tower,",16
2240,"but none was to be found. He rode home, but the singing had so deeply",16
2241,"touched his heart, that every day he went out into the forest and",16
2242,"listened to it. Once when he was thus standing behind a tree, he saw",16
2243,"that an enchantress came there, and he heard how she cried:",16
2244,,16
2245,"‘Rapunzel, Rapunzel,",16
2246,Let down your hair to me.’,16
2247,,16
2248,"Then Rapunzel let down the braids of her hair, and the enchantress",16
2249,"climbed up to her. ‘If that is the ladder by which one mounts, I too",16
2250,"will try my fortune,’ said he, and the next day when it began to grow",16
2251,"dark, he went to the tower and cried:",16
2252,,16
2253,"‘Rapunzel, Rapunzel,",16
2254,Let down your hair to me.’,16
2255,,16
2256,Immediately the hair fell down and the king’s son climbed up.,16
2257,,16
2258,"At first Rapunzel was terribly frightened when a man, such as her eyes",16
2259,"had never yet beheld, came to her; but the king’s son began to talk to",16
2260,"her quite like a friend, and told her that his heart had been so stirred",16
2261,"that it had let him have no rest, and he had been forced to see her.",16
2262,"Then Rapunzel lost her fear, and when he asked her if she would take",16
2263,"him for her husband, and she saw that he was young and handsome, she",16
2264,thought: ‘He will love me more than old Dame Gothel does’; and she said,16
2265,"yes, and laid her hand in his. She said: ‘I will willingly go away with",16
2266,"you, but I do not know how to get down. Bring with you a skein of silk",16
2267,"every time that you come, and I will weave a ladder with it, and when",16
2268,"that is ready I will descend, and you will take me on your horse.’ They",16
2269,"agreed that until that time he should come to her every evening, for the",16
2270,"old woman came by day. The enchantress remarked nothing of this, until",16
2271,"once Rapunzel said to her: ‘Tell me, Dame Gothel, how it happens that",16
2272,you are so much heavier for me to draw up than the young king’s son--he,16
2273,"is with me in a moment.’ ‘Ah! you wicked child,’ cried the enchantress.",16
2274,‘What do I hear you say! I thought I had separated you from all,16
2275,"the world, and yet you have deceived me!’ In her anger she clutched",16
2276,"Rapunzel’s beautiful tresses, wrapped them twice round her left hand,",16
2277,"seized a pair of scissors with the right, and snip, snap, they were cut",16
2278,"off, and the lovely braids lay on the ground. And she was so pitiless",16
2279,that she took poor Rapunzel into a desert where she had to live in great,16
2280,grief and misery.,16
2281,,16
2282,"On the same day that she cast out Rapunzel, however, the enchantress",16
2283,"fastened the braids of hair, which she had cut off, to the hook of the",16
2284,"window, and when the king’s son came and cried:",16
2285,,16
2286,"‘Rapunzel, Rapunzel,",16
2287,Let down your hair to me.’,16
2288,,16
2289,"she let the hair down. The king’s son ascended, but instead of finding",16
2290,"his dearest Rapunzel, he found the enchantress, who gazed at him with",16
2291,"wicked and venomous looks. ‘Aha!’ she cried mockingly, ‘you would fetch",16
2292,"your dearest, but the beautiful bird sits no longer singing in the nest;",16
2293,"the cat has got it, and will scratch out your eyes as well. Rapunzel is",16
2294,lost to you; you will never see her again.’ The king’s son was beside,16
2295,"himself with pain, and in his despair he leapt down from the tower. He",16
2296,"escaped with his life, but the thorns into which he fell pierced his",16
2297,"eyes. Then he wandered quite blind about the forest, ate nothing but",16
2298,"roots and berries, and did naught but lament and weep over the loss of",16
2299,"his dearest wife. Thus he roamed about in misery for some years, and at",16
2300,"length came to the desert where Rapunzel, with the twins to which she",16
2301,"had given birth, a boy and a girl, lived in wretchedness. He heard a",16
2302,"voice, and it seemed so familiar to him that he went towards it, and",16
2303,"when he approached, Rapunzel knew him and fell on his neck and wept. Two",16
2304,"of her tears wetted his eyes and they grew clear again, and he could",16
2305,see with them as before. He led her to his kingdom where he was,16
2306,"joyfully received, and they lived for a long time afterwards, happy and",16
2307,contented.,16
2308,,16
2309,,16
2310,,16
2311,,16
2313,,17
2314,,17
2315,"There was once a forester who went into the forest to hunt, and as",17
2316,he entered it he heard a sound of screaming as if a little child were,17
2317,"there. He followed the sound, and at last came to a high tree, and at",17
2318,"the top of this a little child was sitting, for the mother had fallen",17
2319,"asleep under the tree with the child, and a bird of prey had seen it in",17
2320,"her arms, had flown down, snatched it away, and set it on the high tree.",17
2321,,17
2322,"The forester climbed up, brought the child down, and thought to himself:",17
2323,"‘You will take him home with you, and bring him up with your Lina.’ He",17
2324,"took it home, therefore, and the two children grew up together. And the",17
2325,"one, which he had found on a tree was called Fundevogel, because a bird",17
2326,had carried it away. Fundevogel and Lina loved each other so dearly that,17
2327,when they did not see each other they were sad.,17
2328,,17
2329,"Now the forester had an old cook, who one evening took two pails and",17
2330,"began to fetch water, and did not go once only, but many times, out",17
2331,"to the spring. Lina saw this and said, ‘Listen, old Sanna, why are you",17
2332,"fetching so much water?’ ‘If you will never repeat it to anyone, I will",17
2333,"tell you why.’ So Lina said, no, she would never repeat it to anyone,",17
2334,"and then the cook said: ‘Early tomorrow morning, when the forester",17
2335,"is out hunting, I will heat the water, and when it is boiling in the",17
2336,"kettle, I will throw in Fundevogel, and will boil him in it.’",17
2337,,17
2338,"Early next morning the forester got up and went out hunting, and when he",17
2339,was gone the children were still in bed. Then Lina said to Fundevogel:,17
2340,"‘If you will never leave me, I too will never leave you.’ Fundevogel",17
2341,"said: ‘Neither now, nor ever will I leave you.’ Then said Lina: ‘Then",17
2342,"will I tell you. Last night, old Sanna carried so many buckets of water",17
2343,"into the house that I asked her why she was doing that, and she said",17
2344,"that if I would promise not to tell anyone, and she said that early",17
2345,"tomorrow morning when father was out hunting, she would set the kettle",17
2346,"full of water, throw you into it and boil you; but we will get up",17
2347,"quickly, dress ourselves, and go away together.’",17
2348,,17
2349,"The two children therefore got up, dressed themselves quickly, and went",17
2350,"away. When the water in the kettle was boiling, the cook went into the",17
2351,"bedroom to fetch Fundevogel and throw him into it. But when she came in,",17
2352,"and went to the beds, both the children were gone. Then she was terribly",17
2353,"alarmed, and she said to herself: ‘What shall I say now when the",17
2354,forester comes home and sees that the children are gone? They must be,17
2355,followed instantly to get them back again.’,17
2356,,17
2357,"Then the cook sent three servants after them, who were to run and",17
2358,"overtake the children. The children, however, were sitting outside the",17
2359,"forest, and when they saw from afar the three servants running, Lina",17
2360,"said to Fundevogel: ‘Never leave me, and I will never leave you.’",17
2361,"Fundevogel said: ‘Neither now, nor ever.’ Then said Lina: ‘Do you become",17
2362,"a rose-tree, and I the rose upon it.’ When the three servants came to",17
2363,"the forest, nothing was there but a rose-tree and one rose on it, but",17
2364,the children were nowhere. Then said they: ‘There is nothing to be done,17
2365,"here,’ and they went home and told the cook that they had seen nothing",17
2366,in the forest but a little rose-bush with one rose on it. Then the,17
2367,"old cook scolded and said: ‘You simpletons, you should have cut the",17
2368,"rose-bush in two, and have broken off the rose and brought it home with",17
2369,"you; go, and do it at once.’ They had therefore to go out and look for",17
2370,"the second time. The children, however, saw them coming from a distance.",17
2371,"Then Lina said: ‘Fundevogel, never leave me, and I will never leave",17
2372,you.’ Fundevogel said: ‘Neither now; nor ever.’ Said Lina: ‘Then do you,17
2373,"become a church, and I’ll be the chandelier in it.’ So when the three",17
2374,"servants came, nothing was there but a church, with a chandelier in",17
2375,"it. They said therefore to each other: ‘What can we do here, let us go",17
2376,"home.’ When they got home, the cook asked if they had not found them;",17
2377,"so they said no, they had found nothing but a church, and there was a",17
2378,chandelier in it. And the cook scolded them and said: ‘You fools! why,17
2379,"did you not pull the church to pieces, and bring the chandelier home",17
2380,"with you?’ And now the old cook herself got on her legs, and went with",17
2381,"the three servants in pursuit of the children. The children, however,",17
2382,"saw from afar that the three servants were coming, and the cook waddling",17
2383,"after them. Then said Lina: ‘Fundevogel, never leave me, and I will",17
2384,"never leave you.’ Then said Fundevogel: ‘Neither now, nor ever.’",17
2385,"Said Lina: ‘Be a fishpond, and I will be the duck upon it.’ The cook,",17
2386,"however, came up to them, and when she saw the pond she lay down by it,",17
2387,"and was about to drink it up. But the duck swam quickly to her, seized",17
2388,"her head in its beak and drew her into the water, and there the old",17
2389,"witch had to drown. Then the children went home together, and were",17
2390,"heartily delighted, and if they have not died, they are living still.",17
2391,,17
2392,,17
2393,,17
2394,,17
2396,,18
2397,,18
2398,One summer’s morning a little tailor was sitting on his table by the,18
2399,"window; he was in good spirits, and sewed with all his might. Then came",18
2400,"a peasant woman down the street crying: ‘Good jams, cheap! Good jams,",18
2401,cheap!’ This rang pleasantly in the tailor’s ears; he stretched his,18
2402,"delicate head out of the window, and called: ‘Come up here, dear woman;",18
2403,here you will get rid of your goods.’ The woman came up the three steps,18
2404,"to the tailor with her heavy basket, and he made her unpack all the pots",18
2405,"for him. He inspected each one, lifted it up, put his nose to it, and",18
2406,"at length said: ‘The jam seems to me to be good, so weigh me out four",18
2407,"ounces, dear woman, and if it is a quarter of a pound that is of no",18
2408,"consequence.’ The woman who had hoped to find a good sale, gave him",18
2409,"what he desired, but went away quite angry and grumbling. ‘Now, this jam",18
2410,"shall be blessed by God,’ cried the little tailor, ‘and give me health",18
2411,"and strength’; so he brought the bread out of the cupboard, cut himself",18
2412,a piece right across the loaf and spread the jam over it. ‘This won’t,18
2413,"taste bitter,’ said he, ‘but I will just finish the jacket before I",18
2414,"take a bite.’ He laid the bread near him, sewed on, and in his joy, made",18
2415,bigger and bigger stitches. In the meantime the smell of the sweet jam,18
2416,"rose to where the flies were sitting in great numbers, and they were",18
2417,attracted and descended on it in hosts. ‘Hi! who invited you?’ said the,18
2418,"little tailor, and drove the unbidden guests away. The flies, however,",18
2419,"who understood no German, would not be turned away, but came back",18
2420,again in ever-increasing companies. The little tailor at last lost all,18
2421,"patience, and drew a piece of cloth from the hole under his work-table,",18
2422,"and saying: ‘Wait, and I will give it to you,’ struck it mercilessly on",18
2423,"them. When he drew it away and counted, there lay before him no fewer",18
2424,"than seven, dead and with legs stretched out. ‘Are you a fellow of that",18
2425,"sort?’ said he, and could not help admiring his own bravery. ‘The whole",18
2426,town shall know of this!’ And the little tailor hastened to cut himself,18
2427,"a girdle, stitched it, and embroidered on it in large letters: ‘Seven at",18
2428,"one stroke!’ ‘What, the town!’ he continued, ‘the whole world shall hear",18
2429,of it!’ and his heart wagged with joy like a lamb’s tail. The tailor,18
2430,"put on the girdle, and resolved to go forth into the world, because he",18
2431,"thought his workshop was too small for his valour. Before he went away,",18
2432,he sought about in the house to see if there was anything which he could,18
2433,"take with him; however, he found nothing but an old cheese, and that",18
2434,he put in his pocket. In front of the door he observed a bird which,18
2435,had caught itself in the thicket. It had to go into his pocket with the,18
2436,"cheese. Now he took to the road boldly, and as he was light and nimble,",18
2437,"he felt no fatigue. The road led him up a mountain, and when he had",18
2438,"reached the highest point of it, there sat a powerful giant looking",18
2439,"peacefully about him. The little tailor went bravely up, spoke to him,",18
2440,"and said: ‘Good day, comrade, so you are sitting there overlooking the",18
2441,"wide-spread world! I am just on my way thither, and want to try my luck.",18
2442,Have you any inclination to go with me?’ The giant looked contemptuously,18
2443,"at the tailor, and said: ‘You ragamuffin! You miserable creature!’",18
2444,,18
2445,"‘Oh, indeed?’ answered the little tailor, and unbuttoned his coat, and",18
2446,"showed the giant the girdle, ‘there may you read what kind of a man I",18
2447,"am!’ The giant read: ‘Seven at one stroke,’ and thought that they had",18
2448,"been men whom the tailor had killed, and began to feel a little respect",18
2449,"for the tiny fellow. Nevertheless, he wished to try him first, and took",18
2450,a stone in his hand and squeezed it together so that water dropped out,18
2451,"of it. ‘Do that likewise,’ said the giant, ‘if you have strength.’ ‘Is",18
2452,"that all?’ said the tailor, ‘that is child’s play with us!’ and put his",18
2453,"hand into his pocket, brought out the soft cheese, and pressed it until",18
2454,"the liquid ran out of it. ‘Faith,’ said he, ‘that was a little better,",18
2455,"wasn’t it?’ The giant did not know what to say, and could not believe it",18
2456,of the little man. Then the giant picked up a stone and threw it so high,18
2457,"that the eye could scarcely follow it. ‘Now, little mite of a man, do",18
2458,"that likewise,’ ‘Well thrown,’ said the tailor, ‘but after all the stone",18
2459,came down to earth again; I will throw you one which shall never come,18
2460,"back at all,’ and he put his hand into his pocket, took out the bird,",18
2461,"and threw it into the air. The bird, delighted with its liberty,",18
2462,"rose, flew away and did not come back. ‘How does that shot please you,",18
2463,"comrade?’ asked the tailor. ‘You can certainly throw,’ said the giant,",18
2464,‘but now we will see if you are able to carry anything properly.’ He,18
2465,took the little tailor to a mighty oak tree which lay there felled on,18
2466,"the ground, and said: ‘If you are strong enough, help me to carry the",18
2467,"tree out of the forest.’ ‘Readily,’ answered the little man; ‘take you",18
2468,"the trunk on your shoulders, and I will raise up the branches and twigs;",18
2469,"after all, they are the heaviest.’ The giant took the trunk on his",18
2470,"shoulder, but the tailor seated himself on a branch, and the giant, who",18
2471,"could not look round, had to carry away the whole tree, and the little",18
2472,"tailor into the bargain: he behind, was quite merry and happy, and",18
2473,"whistled the song: ‘Three tailors rode forth from the gate,’ as if",18
2474,"carrying the tree were child’s play. The giant, after he had dragged the",18
2475,"heavy burden part of the way, could go no further, and cried: ‘Hark",18
2476,"you, I shall have to let the tree fall!’ The tailor sprang nimbly down,",18
2477,"seized the tree with both arms as if he had been carrying it, and said",18
2478,"to the giant: ‘You are such a great fellow, and yet cannot even carry",18
2479,the tree!’,18
2480,,18
2481,"They went on together, and as they passed a cherry-tree, the giant laid",18
2482,"hold of the top of the tree where the ripest fruit was hanging, bent it",18
2483,"down, gave it into the tailor’s hand, and bade him eat. But the little",18
2484,"tailor was much too weak to hold the tree, and when the giant let it go,",18
2485,"it sprang back again, and the tailor was tossed into the air with it.",18
2486,"When he had fallen down again without injury, the giant said: ‘What is",18
2487,this? Have you not strength enough to hold the weak twig?’ ‘There is no,18
2488,"lack of strength,’ answered the little tailor. ‘Do you think that could",18
2489,be anything to a man who has struck down seven at one blow? I leapt over,18
2490,the tree because the huntsmen are shooting down there in the thicket.,18
2491,"Jump as I did, if you can do it.’ The giant made the attempt but he",18
2492,"could not get over the tree, and remained hanging in the branches, so",18
2493,that in this also the tailor kept the upper hand.,18
2494,,18
2495,"The giant said: ‘If you are such a valiant fellow, come with me into our",18
2496,"cavern and spend the night with us.’ The little tailor was willing, and",18
2497,"followed him. When they went into the cave, other giants were sitting",18
2498,"there by the fire, and each of them had a roasted sheep in his hand and",18
2499,was eating it. The little tailor looked round and thought: ‘It is much,18
2500,"more spacious here than in my workshop.’ The giant showed him a bed, and",18
2501,"said he was to lie down in it and sleep. The bed, however, was too",18
2502,"big for the little tailor; he did not lie down in it, but crept into",18
2503,"a corner. When it was midnight, and the giant thought that the little",18
2504,"tailor was lying in a sound sleep, he got up, took a great iron bar,",18
2505,"cut through the bed with one blow, and thought he had finished off the",18
2506,grasshopper for good. With the earliest dawn the giants went into the,18
2507,"forest, and had quite forgotten the little tailor, when all at once he",18
2508,"walked up to them quite merrily and boldly. The giants were terrified,",18
2509,"they were afraid that he would strike them all dead, and ran away in a",18
2510,great hurry.,18
2511,,18
2512,"The little tailor went onwards, always following his own pointed nose.",18
2513,"After he had walked for a long time, he came to the courtyard of a royal",18
2514,"palace, and as he felt weary, he lay down on the grass and fell asleep.",18
2515,"Whilst he lay there, the people came and inspected him on all sides, and",18
2516,"read on his girdle: ‘Seven at one stroke.’ ‘Ah!’ said they, ‘what does",18
2517,the great warrior want here in the midst of peace? He must be a mighty,18
2518,"lord.’ They went and announced him to the king, and gave it as their",18
2519,"opinion that if war should break out, this would be a weighty and useful",18
2520,man who ought on no account to be allowed to depart. The counsel pleased,18
2521,"the king, and he sent one of his courtiers to the little tailor to offer",18
2522,him military service when he awoke. The ambassador remained standing by,18
2523,"the sleeper, waited until he stretched his limbs and opened his eyes,",18
2524,and then conveyed to him this proposal. ‘For this very reason have,18
2525,"I come here,’ the tailor replied, ‘I am ready to enter the king’s",18
2526,"service.’ He was therefore honourably received, and a special dwelling",18
2527,was assigned him.,18
2528,,18
2529,"The soldiers, however, were set against the little tailor, and wished",18
2530,him a thousand miles away. ‘What is to be the end of this?’ they said,18
2531,"among themselves. ‘If we quarrel with him, and he strikes about him,",18
2532,seven of us will fall at every blow; not one of us can stand against,18
2533,"him.’ They came therefore to a decision, betook themselves in a body to",18
2534,"the king, and begged for their dismissal. ‘We are not prepared,’ said",18
2535,"they, ‘to stay with a man who kills seven at one stroke.’ The king was",18
2536,"sorry that for the sake of one he should lose all his faithful servants,",18
2537,"wished that he had never set eyes on the tailor, and would willingly",18
2538,have been rid of him again. But he did not venture to give him his,18
2539,"dismissal, for he dreaded lest he should strike him and all his people",18
2540,"dead, and place himself on the royal throne. He thought about it for a",18
2541,"long time, and at last found good counsel. He sent to the little tailor",18
2542,"and caused him to be informed that as he was a great warrior, he had one",18
2543,"request to make to him. In a forest of his country lived two giants,",18
2544,"who caused great mischief with their robbing, murdering, ravaging,",18
2545,"and burning, and no one could approach them without putting himself in",18
2546,"danger of death. If the tailor conquered and killed these two giants, he",18
2547,"would give him his only daughter to wife, and half of his kingdom as a",18
2548,"dowry, likewise one hundred horsemen should go with him to assist him.",18
2549,‘That would indeed be a fine thing for a man like me!’ thought the,18
2550,little tailor. ‘One is not offered a beautiful princess and half a,18
2551,"kingdom every day of one’s life!’ ‘Oh, yes,’ he replied, ‘I will soon",18
2552,"subdue the giants, and do not require the help of the hundred horsemen",18
2553,to do it; he who can hit seven with one blow has no need to be afraid of,18
2554,two.’,18
2555,,18
2556,"The little tailor went forth, and the hundred horsemen followed him.",18
2557,"When he came to the outskirts of the forest, he said to his followers:",18
2558,"‘Just stay waiting here, I alone will soon finish off the giants.’ Then",18
2559,he bounded into the forest and looked about right and left. After a,18
2560,"while he perceived both giants. They lay sleeping under a tree, and",18
2561,"snored so that the branches waved up and down. The little tailor, not",18
2562,"idle, gathered two pocketsful of stones, and with these climbed up the",18
2563,"tree. When he was halfway up, he slipped down by a branch, until he sat",18
2564,"just above the sleepers, and then let one stone after another fall on",18
2565,"the breast of one of the giants. For a long time the giant felt nothing,",18
2566,"but at last he awoke, pushed his comrade, and said: ‘Why are you",18
2567,"knocking me?’ ‘You must be dreaming,’ said the other, ‘I am not knocking",18
2568,"you.’ They laid themselves down to sleep again, and then the tailor",18
2569,threw a stone down on the second. ‘What is the meaning of this?’ cried,18
2570,"the other ‘Why are you pelting me?’ ‘I am not pelting you,’ answered",18
2571,"the first, growling. They disputed about it for a time, but as they were",18
2572,"weary they let the matter rest, and their eyes closed once more. The",18
2573,"little tailor began his game again, picked out the biggest stone, and",18
2574,threw it with all his might on the breast of the first giant. ‘That,18
2575,"is too bad!’ cried he, and sprang up like a madman, and pushed his",18
2576,companion against the tree until it shook. The other paid him back in,18
2577,"the same coin, and they got into such a rage that they tore up trees and",18
2578,"belaboured each other so long, that at last they both fell down dead on",18
2579,the ground at the same time. Then the little tailor leapt down. ‘It is,18
2580,"a lucky thing,’ said he, ‘that they did not tear up the tree on which",18
2581,"I was sitting, or I should have had to sprint on to another like a",18
2582,squirrel; but we tailors are nimble.’ He drew out his sword and gave,18
2583,"each of them a couple of thrusts in the breast, and then went out to the",18
2584,horsemen and said: ‘The work is done; I have finished both of them,18
2585,"off, but it was hard work! They tore up trees in their sore need, and",18
2586,"defended themselves with them, but all that is to no purpose when a man",18
2587,"like myself comes, who can kill seven at one blow.’ ‘But are you not",18
2588,wounded?’ asked the horsemen. ‘You need not concern yourself about,18
2589,"that,’ answered the tailor, ‘they have not bent one hair of mine.’ The",18
2590,"horsemen would not believe him, and rode into the forest; there they",18
2591,"found the giants swimming in their blood, and all round about lay the",18
2592,torn-up trees.,18
2593,,18
2594,"The little tailor demanded of the king the promised reward; he, however,",18
2595,"repented of his promise, and again bethought himself how he could get",18
2596,"rid of the hero. ‘Before you receive my daughter, and the half of my",18
2597,"kingdom,’ said he to him, ‘you must perform one more heroic deed. In",18
2598,"the forest roams a unicorn which does great harm, and you must catch",18
2599,it first.’ ‘I fear one unicorn still less than two giants. Seven at one,18
2600,"blow, is my kind of affair.’ He took a rope and an axe with him, went",18
2601,"forth into the forest, and again bade those who were sent with him to",18
2602,wait outside. He had not long to seek. The unicorn soon came towards,18
2603,"him, and rushed directly on the tailor, as if it would gore him with its",18
2604,"horn without more ado. ‘Softly, softly; it can’t be done as quickly as",18
2605,"that,’ said he, and stood still and waited until the animal was quite",18
2606,"close, and then sprang nimbly behind the tree. The unicorn ran against",18
2607,"the tree with all its strength, and stuck its horn so fast in the trunk",18
2608,"that it had not the strength enough to draw it out again, and thus it",18
2609,"was caught. ‘Now, I have got the bird,’ said the tailor, and came out",18
2610,"from behind the tree and put the rope round its neck, and then with his",18
2611,"axe he hewed the horn out of the tree, and when all was ready he led the",18
2612,beast away and took it to the king.,18
2613,,18
2614,"The king still would not give him the promised reward, and made a third",18
2615,demand. Before the wedding the tailor was to catch him a wild boar that,18
2616,"made great havoc in the forest, and the huntsmen should give him their",18
2617,"help. ‘Willingly,’ said the tailor, ‘that is child’s play!’ He did not",18
2618,"take the huntsmen with him into the forest, and they were well pleased",18
2619,"that he did not, for the wild boar had several times received them in",18
2620,such a manner that they had no inclination to lie in wait for him. When,18
2621,"the boar perceived the tailor, it ran on him with foaming mouth and",18
2622,"whetted tusks, and was about to throw him to the ground, but the hero",18
2623,fled and sprang into a chapel which was near and up to the window at,18
2624,"once, and in one bound out again. The boar ran after him, but the tailor",18
2625,"ran round outside and shut the door behind it, and then the raging",18
2626,"beast, which was much too heavy and awkward to leap out of the window,",18
2627,was caught. The little tailor called the huntsmen thither that they,18
2628,"might see the prisoner with their own eyes. The hero, however, went to",18
2629,"the king, who was now, whether he liked it or not, obliged to keep his",18
2630,"promise, and gave his daughter and the half of his kingdom. Had he known",18
2631,"that it was no warlike hero, but a little tailor who was standing before",18
2632,"him, it would have gone to his heart still more than it did. The wedding",18
2633,"was held with great magnificence and small joy, and out of a tailor a",18
2634,king was made.,18
2635,,18
2636,After some time the young queen heard her husband say in his dreams at,18
2637,"night: ‘Boy, make me the doublet, and patch the pantaloons, or else I",18
2638,will rap the yard-measure over your ears.’ Then she discovered in what,18
2639,"state of life the young lord had been born, and next morning complained",18
2640,"of her wrongs to her father, and begged him to help her to get rid of",18
2641,"her husband, who was nothing else but a tailor. The king comforted her",18
2642,"and said: ‘Leave your bedroom door open this night, and my servants",18
2643,"shall stand outside, and when he has fallen asleep shall go in, bind",18
2644,"him, and take him on board a ship which shall carry him into the wide",18
2645,"world.’ The woman was satisfied with this; but the king’s armour-bearer,",18
2646,"who had heard all, was friendly with the young lord, and informed him of",18
2647,"the whole plot. ‘I’ll put a screw into that business,’ said the little",18
2648,"tailor. At night he went to bed with his wife at the usual time, and",18
2649,"when she thought that he had fallen asleep, she got up, opened the door,",18
2650,"and then lay down again. The little tailor, who was only pretending to",18
2651,"be asleep, began to cry out in a clear voice: ‘Boy, make me the doublet",18
2652,"and patch me the pantaloons, or I will rap the yard-measure over your",18
2653,"ears. I smote seven at one blow. I killed two giants, I brought away one",18
2654,"unicorn, and caught a wild boar, and am I to fear those who are standing",18
2655,"outside the room.’ When these men heard the tailor speaking thus, they",18
2656,"were overcome by a great dread, and ran as if the wild huntsman were",18
2657,"behind them, and none of them would venture anything further against",18
2658,him. So the little tailor was and remained a king to the end of his,18
2659,life.,18
2660,,18
2661,,18
2662,,18
2663,,18
2665,,19
2666,,19
2667,Hard by a great forest dwelt a poor wood-cutter with his wife and his,19
2668,two children. The boy was called Hansel and the girl Gretel. He had,19
2669,"little to bite and to break, and once when great dearth fell on the",19
2670,"land, he could no longer procure even daily bread. Now when he thought",19
2671,"over this by night in his bed, and tossed about in his anxiety, he",19
2672,groaned and said to his wife: ‘What is to become of us? How are we,19
2673,"to feed our poor children, when we no longer have anything even for",19
2674,"ourselves?’ ‘I’ll tell you what, husband,’ answered the woman, ‘early",19
2675,tomorrow morning we will take the children out into the forest to where,19
2676,"it is the thickest; there we will light a fire for them, and give each",19
2677,"of them one more piece of bread, and then we will go to our work and",19
2678,"leave them alone. They will not find the way home again, and we shall be",19
2679,"rid of them.’ ‘No, wife,’ said the man, ‘I will not do that; how can I",19
2680,bear to leave my children alone in the forest?--the wild animals would,19
2681,"soon come and tear them to pieces.’ ‘O, you fool!’ said she, ‘then we",19
2682,"must all four die of hunger, you may as well plane the planks for our",19
2683,"coffins,’ and she left him no peace until he consented. ‘But I feel very",19
2684,"sorry for the poor children, all the same,’ said the man.",19
2685,,19
2686,"The two children had also not been able to sleep for hunger, and had",19
2687,heard what their stepmother had said to their father. Gretel wept,19
2688,"bitter tears, and said to Hansel: ‘Now all is over with us.’ ‘Be quiet,",19
2689,"Gretel,’ said Hansel, ‘do not distress yourself, I will soon find a way",19
2690,"to help us.’ And when the old folks had fallen asleep, he got up, put",19
2691,"on his little coat, opened the door below, and crept outside. The moon",19
2692,"shone brightly, and the white pebbles which lay in front of the house",19
2693,glittered like real silver pennies. Hansel stooped and stuffed the,19
2694,little pocket of his coat with as many as he could get in. Then he went,19
2695,"back and said to Gretel: ‘Be comforted, dear little sister, and sleep in",19
2696,"peace, God will not forsake us,’ and he lay down again in his bed. When",19
2697,"day dawned, but before the sun had risen, the woman came and awoke the",19
2698,"two children, saying: ‘Get up, you sluggards! we are going into the",19
2699,"forest to fetch wood.’ She gave each a little piece of bread, and said:",19
2700,"‘There is something for your dinner, but do not eat it up before then,",19
2701,"for you will get nothing else.’ Gretel took the bread under her apron,",19
2702,as Hansel had the pebbles in his pocket. Then they all set out together,19
