term_str,PC0,PC1,PC2,PC3,PC4
stone,0.000843091247459426,-0.000102287610120623,-0.0011970554447072825,0.004506633516993632,0.004796089619460792
along,-0.0012002067226487853,0.005889784835386468,-0.0054156919765355315,0.007455742935938985,-0.006095386541730646
friend,-8.174495524893086e-06,-0.0013840157498460862,-0.0055815329905856735,0.008373363955407848,-0.002985288923077622
palace,-0.007479789083124767,-0.009251478132092534,0.013090267463900037,-0.0010159805277910276,0.0016146882179396333
lie,-0.000509109050488379,-0.0008629013022898895,0.002292719326085533,0.0005010154123724139,0.001229866388087906
blood,-0.00682402848715619,0.002216099931352607,0.0033550065908656127,-0.0009657100803757066,-0.0015380110980648496
even,-0.004816145937401659,-0.0009494556397571603,-0.0012585768113584214,-0.0002069538835491543,0.0012307101660934156
glass,-0.009355226550184097,-0.0031039200016645544,-0.003939091358994929,0.010985176954323434,0.016986178284459762
eldest,-0.010833394171581868,-0.01784280288561735,0.003270276519500358,0.01651337316258347,0.012836208427332099
lost,-0.0005959990223552942,-0.0015246171675099517,0.0011276547281375779,-0.0011766818213584439,0.0022541760775032236
taken,-0.0034297309667320475,-0.004016073139845637,0.0011573793726365861,0.0008771342815435201,-0.003224412075186344
sit,0.000891618519159213,0.0005055831844607868,-0.0012524437239343014,0.0010648446003418328,-0.0017099068829728808
felt,-0.003957381183905202,0.00034895227588706225,0.0014506481622462868,-0.0030330704935267387,0.0037660049342656795
killed,-0.002260590418322886,0.0031063489931284216,-0.0042838997232143156,-0.002614189797659265,-0.0025825536910133204
hold,-0.002517883792334999,-0.0015852612776634854,0.0003672781766043783,-0.0004139112211115347,0.0011482496905485262
most,-0.002178109995758447,-0.0017367409389569912,0.0015725173111177115,-0.0026605303045407706,-0.0025963012718338784
yourself,8.16272230181225e-05,0.0009224639172752743,-0.002633528604095991,-0.002602847208374557,-0.002343393010737451
far,-0.003672124983209303,0.0031130955229869027,-0.0014293888603115726,1.8295205322674783e-05,-6.528891664564265e-05
men,-0.006447396230803995,-0.003992248521386992,0.0021986901268962354,-0.005166549483440083,0.00021088352869412
forced,-0.003442794264344485,-6.965704869042258e-05,0.0005786432469702922,0.0007559488243075911,-0.002470095714624252
o,-0.0045884333406223604,-0.0037086828017820097,-0.003190445316816554,0.0057633161545165325,-0.0015341068424935252
wind,-0.000549169696755344,-0.002661920728282606,-0.0004344828087099803,0.0021997088492889194,-0.001526885209565567
awoke,-0.002738477893582066,-0.0010852006316817272,0.0028613410295387724,0.0012966198033538432,0.004164339569802883
sister,-0.004930748275862417,0.009289397058882364,0.007423079006620052,0.003688128389855969,0.009615850587985727
clothes,-0.006246874223405868,-0.004496039700086208,0.0027238652788564768,0.0028343797133398483,-0.007453423683659175
four,-9.538929895633319e-05,0.0001158994299938216,-0.010879274706408941,-0.0019229149675358919,0.009190245341933653
land,-0.008075598488913423,-0.005778106725730926,0.0033522032204794687,0.00026451673018382943,0.002681308023357411
walked,-0.0017979108768539775,0.007047939124565814,4.0035287568497395e-05,-0.001971321286536261,-0.0008841969322038343
does,-0.0021090335024420287,-0.0005074915864044906,-0.0011557073159045002,-0.0024041407048821274,-0.002199540716049027
mouse,0.02125535542519473,0.012265313375155516,-0.023198438320063037,-0.020038068033403796,-0.004112406517327591
ask,-0.0004303481469096295,-0.001681648994736545,-0.0018723610346624384,0.003314312833155283,-0.0030427282293238977
best,-0.0025651626770518345,0.0015365347291183367,-0.0024877901213824207,0.0018125635986904482,0.00409403860444057
blow,-0.007135421815922415,-0.004237510442746425,0.0010426225044035313,0.0049919697533122335,-0.012003040458271807
joy,-0.004710822286764206,-0.0020177832839600846,0.0023975396695991255,0.0024154931401960183,-0.0019646160103002366
frightened,-0.0019349051406435105,0.0024215590254284157,0.002095976550165295,0.007511981665598323,-0.008597987320663768
kill,-0.0012729614432458914,0.0014837721094846663,-0.0034180690495507118,0.0021004753867342797,0.0004003974704501561
thy,-0.0025833936209256015,-0.006153329910297564,-0.007163869239106221,0.0156103089706461,-0.014102924077125668
pocket,-0.005637076546570138,0.003560259458271925,0.0018338486714996164,-0.003865642391537388,0.004258668936373407
hard,0.0009615863515006969,-0.003992194938306824,-0.003992106036833624,0.00642145513258679,0.003551922426931439
word,-0.0033727129801837336,-0.0024590704474499988,-0.0007171046224731258,0.0026881290815808532,0.0006249465306381393
tired,-0.002003671482733886,0.0006526735040070862,-0.004289708413986655,0.003001657127848617,-0.0053552027404726674
don,-0.0015084968891466745,0.007598512050835801,-0.002956960206284643,0.005798887081169304,-0.003199363506534199
apple,-0.007208135042512308,-0.0037619329075389675,0.0060502888183177625,-0.006851895144761956,-0.0023114841300144995
sure,-0.0011719536652842542,0.0001976361128806034,-0.002262392764301285,0.006902145584127387,-0.0036537756381261953
eaten,-0.002741233500071672,0.0013207841373594437,-0.004622024545566609,0.005489364517516869,0.0042720308461417075
ever,-0.00380855399780197,-0.00018756639873414402,0.003755515795771636,-0.0009510301759400251,0.003507603424012173
mind,-0.0028750742207546386,0.0031829641642778287,0.00032117336107180365,0.005414817953863779,-0.002785445270038474
length,-0.0006575189545703995,0.0013475289152444776,0.0001918112024144846,-0.003493985318986773,0.0012863871081160417
fetch,-0.0015706112279969546,0.005248470970963675,0.004793535022335015,-0.0062543500814700335,0.0012480237304425912
small,-0.0055135528733594105,0.0020187871149241333,-0.00043554593846293043,0.0015438275347069077,0.005410867458815663
close,0.0025478554229896636,0.002690134484248788,-0.0010489819347391596,0.004705892720257332,0.0020757319709055772
shepherd,0.005445816278568215,0.02460593725507778,0.0004673255374686784,0.011984442444650962,-0.013567554287390145
big,0.00041187571559331927,0.007304318199595585,0.00039469356361484403,-0.0017036774893209542,-0.00045487721104702454
quickly,-0.0014555436534836406,-0.00012249126714407882,0.003253463098905129,-0.0009688124385823586,0.0040966506348118215
turn,-0.002255608002368299,0.005285574481795755,-0.007691474068840558,-0.0010749880886381025,-0.003010278581187447
married,-0.006477624474702232,-0.004571673884153837,0.0004987699823234857,0.0017069437787445348,0.0005755748946565351
road,-0.002146184308964225,0.0017977625498312906,-0.004090350377233687,0.008434165247894287,-0.00604600074478365
sea,-0.012784535699101601,-0.011867306111270423,-0.002040467587823077,0.012982418280225281,-0.0027846693215745548
maiden,-0.007441260746922975,0.0017351557205778465,0.0009657657426252202,-0.010502431664153707,-0.0013354668552254196
kitchen,-0.0034891973932789184,-0.0006272783649529691,0.004476090722669367,-0.0006729293539558203,-0.008026235494521581
seized,0.0006259941074480802,0.0005208640727188824,-0.002113387179964157,-0.005890656338660473,0.0018373559263619344
youngest,-0.007441230521910151,-0.0075576069653276005,0.005807182305870566,0.017400658443080204,0.015119875637133597
comes,0.0035614929916859836,0.005543294162638041,0.0012113617965881793,0.002764217070859656,-0.002308461094968346
saying,-0.0019400598351259762,0.0006874866853786724,-0.0018019377971994202,0.0005432375506019546,-0.0006820224679854612
food,-0.0017940643870441525,0.004019589863861385,-0.0010987184756127033,-0.004276173522247783,0.003136907035823339
wait,-0.0023336053311743188,0.004691948402144149,0.003390405734164292,-0.001008172958067136,0.00457586667455017
merry,-0.002134513195646575,0.0010823162986700033,-0.0029977514319134433,0.007228167531109785,-0.00264793565975784
pleased,-0.00035789454224824765,-0.0015523219533909699,-0.003282362408563125,-0.0005514754281320713,-0.0017947097721506238
afterwards,0.0015145873608272708,0.00244275945962573,0.004145187747076934,-0.0004182440899961628,0.0005049274768607754
lord,-0.003829692214103674,0.00026385040653110917,-0.007447757048483862,-0.00848163602079682,4.827987411992051e-05
pray,-0.0008854625536268683,-0.0005614909136829204,-0.0022578795058516956,0.006617659300450388,-0.004662071330685721
able,0.0011501193182445768,-0.0024788595878961115,-0.00225542027989113,-0.0006075053292582479,0.0007643935177323106
followed,-0.0039948348121645475,-0.0018008252450460289,0.002885521417064049,-0.0022322690601111507,0.0012939591872786944
wept,0.0002217594683473591,0.0007816133707368773,-2.4026663101806513e-05,-0.002112052310316863,-0.0012810050236662265
kind,-0.002575882716408753,-0.00014286718776699152,-0.0038267793047563276,0.0025122137356770927,-7.608754857134794e-05
country,-0.0036731214432783777,-0.0027067995046205907,0.0009949110348233955,-0.002361293391610962,0.0009104073991309218
rose,-0.008367830090028975,-0.0048965796621871826,0.006879094955306503,0.004822648103231522,0.007612620348364605
ordered,-0.005713983988936149,-0.011170230476362532,0.010175037696382672,-0.0060557505018551385,-0.004226731367333753
therefore,-0.0022686581201561908,0.0012156936060585227,-0.000581247506675842,-0.0028004705954297483,0.004583911171947967
drove,0.002153107846228814,-2.6068639209606346e-05,-0.008430891263095175,0.002269452835355525,-0.005062558168038013
trouble,-0.0013524248173908064,-0.001659050282437965,-0.0006871470398357763,0.0004107287261748856,-0.00012215468231495196
towards,-0.0026057757207753464,0.002950666046407521,-0.004134665165624449,-0.0032024521283175503,0.0015684947643902724
pretty,-0.0016698559953276205,0.0034934616719535473,-0.003203023690147157,0.0021209453890163833,0.0023551626502415243
shoes,-0.007347083775046199,-0.0026516921537634397,-0.0013770777105348113,0.0002868660390699747,-0.0018496495216817302
coming,0.00018056841219479377,0.004344989589431322,-0.0038140483026452587,-0.000672007762669793,-0.0019066904551063078
agreed,-0.0003720652626209016,-0.005094849099838752,-0.002085597283996068,0.004642830623081076,0.0027649509078276065
heavy,-0.0019768131597985,0.004459148943582399,-0.003434304549413378,0.002750654680720688,-0.0039582793415918185
death,-0.003523991025396288,0.0009972397208373263,-0.0009236198103945407,-0.0030029788487545258,0.0014058712832054209
fear,-0.003904673563582358,-0.0029073537695549385,0.0027382862993845358,-0.0013984393408522414,-6.277125708366578e-06
shut,-0.0021756621260502857,-0.0006186380442357826,0.0017126910940364465,-0.002115913076485424,0.0007668227078458023
fairy,-0.008638455009382522,-0.008123436250123144,-0.0034550923024337194,0.009283184182094876,0.005100286909720812
fellow,-0.0037467431884611294,0.002006870808468027,-0.0039752117758567514,0.0028476647458299665,-0.00025768288522296125
air,0.0007069802008001237,0.0027620011633929047,0.003274135532912581,0.004340600586465753,0.00197317937719573
against,-0.0009431855693103657,0.004793832248517731,0.006652729630847337,0.00033821519148446744,6.26232318542731e-05
voice,-0.0023531616805533397,0.008099562110217702,0.008705153562275577,0.002526575193162071,-0.0017902852777529111
fat,0.010371895903909887,0.009545910637687281,-0.004393010406484433,0.0006010957606446465,-0.0063755990482541585
stay,-0.0010377128125192649,-0.00048194198299811064,0.0021300449394295387,0.0006859419397278853,-0.00015432429010505598
thinking,0.00038530369600607827,-0.001581241965382645,9.583096702717457e-05,0.004514003979485956,-0.0011834746165126798
begged,-0.0035777525250255274,-0.003862564279567851,0.00042372375325346235,0.0015553653388015655,-0.001510232131393492
sing,0.0017585093127143372,0.0012170828894914592,-0.004158238159476224,-0.004666226668946318,0.0010776055802927313
hands,-0.0029567985154322104,0.0015869220760429557,0.0037762024477259216,-0.0002405636579527981,-9.77192225306785e-05
caught,-0.0012148775959826778,-0.0002817962048778778,0.0006344317000929408,-0.004728623752530736,0.0008108199141597152
pass,-0.0029272870464844953,-0.003854956525021655,0.0007056639843873481,-0.0026507365523742404,-0.0031295266721134206
happy,-0.0023481104584621186,0.004393064998234922,0.0007428332689372304,0.0029416461881096256,-0.004640036272882764
died,-0.0012905901747432892,-0.004099462273996574,0.0041551933852804175,-0.0069763024229577905,-0.0026709939210339505
iron,-0.007019396496905863,-0.0049312353838194874,0.007602309646404142,-0.006391604118063631,-0.002584622507014963
throw,-0.002079497330911454,0.0058941294495113055,0.00033841094984981917,0.0011213103878653192,-0.003854886275637462
matter,0.001875595057332224,-0.0016454840898977952,-0.0024467311284808737,0.005383309669885887,-0.003583397152267333
pick,-0.007169115395806615,-0.005432869050782162,0.006687620630229914,0.005131126356054612,-0.012369563659667165
seemed,-0.002476413269870573,-0.00030619110367055276,-0.0022229763967933597,0.00281698622026482,-0.0002433973492557207
outside,-0.00017057663732417957,0.003810645841484536,-0.001148057918460909,-0.004320204144454582,0.0023370301675933983
dark,-0.001715668710997415,0.0011449995417313218,0.0010681662043607672,0.0002469329935554233,-0.008179460402552604
wedding,0.0012350341138726453,-0.003704524278335995,0.0049763038749751146,0.00023961459963006554,0.0002994864117650505
because,0.0004518102858444178,-0.002053280163688402,-0.0006015147966236526,-0.001710658462881186,-0.002398005014549156
silver,-0.0036582182665195855,0.0007163391873737366,-0.00046363972553849025,0.009225285974815929,-0.009428228935028536
use,-0.0026994282093495826,7.134980217821552e-05,-0.0018454609352865589,0.0020528085894178563,-0.0016944831779364912
draw,0.0028466728836472,0.00033838934422351886,-0.003947725114858321,-0.004733775075692817,-0.0038916314114676135
days,-0.004021202051352749,-0.003915022502916708,0.0005270719840537411,0.0007413017014225253,0.0011961185123560414
loved,-0.0041614699296866065,0.0014499614417752974,0.006304953796989903,-0.0054520257903637685,-0.0024509218932883985
gate,-0.004062288690754758,-0.0033827092579529795,0.002173598980950949,0.00605254906091388,-0.004691710068581621
half,-0.00431727422702076,-0.0022457014750071175,0.0016821658661468992,-0.001822983608420357,6.682593194987694e-05
danced,-0.007226724435532346,-0.005870028025265363,0.0020571524152951776,0.0069318731051690565,-0.004891569639571329
anyone,-0.004588035785002187,5.947326507204925e-05,0.00449950811655074,-0.002793894095072059,9.334255193107212e-05
feet,-0.0021344669020281933,0.0003834522795914098,0.010121982593757215,0.0017309943551736887,-0.0013518793753318657
walk,-9.69572217003356e-05,0.0013434139274385304,0.0010780895628952588,0.0005433107478079763,-0.002441630681001491
luck,-0.0032329934147032153,-0.0003982828908521521,-0.0036897039634448854,0.009096253523472838,-0.00012191484605167254
town,-0.0017875615117638928,0.00421354292165723,-0.006419282763879821,-0.0007007494690366258,-0.0008590372311837098
likewise,-0.004610728088291559,0.003128351047958217,-0.005625001643005401,-0.012262001338256513,0.002694842500657308
speak,-0.0035291091542256196,0.0008069768969028395,0.001375728727560415,0.005241922133529497,-0.00013776008072116384
hear,-0.003156844415962131,0.0004808493650723574,-0.00026344949894851355,0.0004843989011632268,-0.0001225970252741083
straight,0.0022497561686195128,0.0014993437377008802,0.003409574241069163,0.004570708957353085,-0.003432257470115926
others,-0.0028004796491964885,0.002003112383567948,-0.0006635964518385453,-0.004737019460921979,0.0010062103291591659
huntsmen,-0.013649877449690002,-0.01701506962408432,0.018461209194312617,-0.017745696473396595,-0.009185189552438109
reached,-0.0030227248428249523,0.0020831356732886317,-0.0014521903804160586,-0.0026360531491891356,-0.00011887232026946031
birds,0.0016968215997096071,0.0010813488710288222,-0.00018547317620079646,0.0036749896738534436,0.004413770660427216
cloak,-0.009605374565563728,-0.006025184760631273,-0.0022945777206106045,0.0023043601634196676,0.005634809321207271
ashes,-0.005318847083139092,-0.003310965015813048,0.003011327553370431,-0.005753909938552483,-0.010100510989404007
return,-0.0037703515575034587,-0.0005012393989277708,-0.0012513425816084948,0.005148222247422058,0.0009123195341459118
high,-0.003064562095423467,-6.455249001941876e-05,0.006163038382294065,-0.001712141579830911,0.002058452537631423
knocked,0.0019146000701291109,0.008058007029088408,0.005068172121141983,0.0032618002806645984,-0.0012213824262341066
top,0.003213894590736341,-0.00030104793754074185,-0.0043415372341504815,-0.003361046466372217,-0.0014219523508324121
goose,-0.0054463022134910435,0.002155895079004648,-0.003520556281871243,0.003871959069405151,0.0015684519196290216
dance,-0.008549303724859772,-0.005357171127560587,0.005681783760874391,-0.0014932982876971156,-0.0056565654456390765
jumped,0.0014311369382398128,0.004202374227804195,0.001425239904252193,0.003925834023884949,-0.0041697589434866915
feel,-0.003539869987471464,0.0017962526213899728,9.959003318543655e-05,0.0017691153024510773,0.00023765996912722672
sleeping,-0.0025431612980070075,-0.0009914723486561274,0.0011940226020044516,-0.0013122431625396365,0.0014672352515894928
hundred,0.0029558699830104108,-0.004638401614890982,-0.0060733106917550735,0.001020710505186767,0.011543694526220404
whom,-0.00432822594987733,-0.002730157177754177,0.003384028618734603,-0.004635202901330655,-0.001226622448175775
pieces,-0.003629702036654464,0.0009026512715933495,0.002923573468281802,-0.004336592967294738,0.0031434631899982233
corner,-0.004666248768269512,0.0016717939687888748,-0.0023486427797573036,-0.0036660359411075745,-0.0028737822194570186
clever,0.0030979729505276506,0.005784555103159373,-0.011364153204827462,-0.00906235652388451,-0.0003793888478192711
afraid,-0.0012301273026551964,0.0039542473368235085,0.005535420429760918,-0.0001945498161538793,0.0014179731694271061
heaven,-0.0043590018635881736,-0.000732711557717521,-0.0011254671306082072,0.0022767202663552884,-0.0023447961651817625
dish,-0.004056656027895285,0.0013582803491191953,-0.008186539247082665,-0.005689430561306182,-0.0020143533377584614
cellar,-0.0016518535018463058,0.013843258392012123,-0.019631635550603675,-0.009791167826368958,-0.00806030528113202
straw,0.002049866602766384,0.013704012450991987,-0.018920101992636294,-0.019145053239827434,0.009441452496080674
royal,-0.004123624436329046,-0.0057536171452559235,0.011205675463428249,-0.0008575111001587604,-0.0030639683131740416
rich,-0.0037830557025740727,3.0199747466344963e-05,-0.006255891774740678,0.007159745869400882,-0.0031332939413683224
neck,-0.002131876535142096,0.0017039362793162005,-0.0011387380816563807,-5.5191354425464625e-05,-0.0015939681321684317
ill,-0.0025256317217249758,0.0004255598630972865,-0.0003064066212005232,0.002441952574675857,-0.0028207977752170814
though,-0.003554403092593766,-0.0033911795463019857,0.0011670742032283666,0.005170100204164711,-0.0034159518599107827
tower,-0.010983903617916633,-0.008193768027389423,0.008229770623810907,-0.023061612100337792,-0.007067914442619603
struck,-0.0028923895359721187,-8.178300022911765e-05,-0.005049478105353841,0.0025461029933151373,-0.001793034094558611
become,-0.0018654197118473325,-0.002329609358456674,0.0003030173813243693,-0.001835974932870144,0.0017629875856358603
slept,-0.004138026685670412,-0.003603448227530838,0.002482315991942555,0.0022961848449739846,-0.0011810875194693275
wicked,-0.0026351886753558404,0.004760833780249848,0.004672354185287682,-0.001667233092925392,0.00167539488948218
early,-0.0009104414247826044,0.006934987082962903,0.004264915328695358,-0.0012660999387798567,-0.0004698493542105094
die,-0.0047170437357718226,-0.0041820844538102584,0.002910886145002706,-0.0032783672123393166,-0.0005520638733337733
nor,-0.002885215095548505,0.000609695308256532,0.0021046999384039403,-0.0037696933978032345,0.004590324595615628
moment,-0.002744058015585706,-0.0021332711513767926,0.0008909202880087747,-0.0010660016595456126,0.001810311089883642
else,-0.0019560910752158813,0.000869210833755353,0.001180513281377314,-0.001266034850938639,-0.000624981458142896
remained,-0.0029746741215488843,0.002714114286879896,-0.005872766209513936,-0.009864129228213092,0.001377802021403132
safe,-0.0037507609703116406,-0.0008171839161047964,-0.001970156485235156,0.005539431270827074,-0.0018130047700356624
angry,-0.001766678433662073,-0.002228712067285895,0.002914031167293008,0.0003806756200664659,-0.0020224990826487876
among,-0.002891171951955618,0.00034353603493749915,-0.004755674251617824,-0.0010737474141331,-0.00038868417350302687
mr,0.050422015276319926,-0.0170064811265606,0.0013933930877200835,-0.005797605394245051,0.00420206740664335
doing,-0.0011722278145876077,4.116945569811477e-07,-0.003464683693238664,-0.0025771773255421097,-0.00017618482857569928
sadly,-0.0037597702850310374,-0.003320653456133249,-0.002241448538345338,0.011789472596362746,-0.012578889229356063
name,0.0006414058602714994,0.003070001169168008,-0.005579465211586206,-0.005746932750321306,0.003115668307788406
whether,0.0023991979996674075,-0.0025529205709095685,-0.0018206428533981992,0.0006837616563267043,0.00014835731078184728
moon,-0.00843889968950576,-0.0031404950152791647,0.005780122229540955,0.0024250523192963585,0.0044865058309260025
seeing,-0.0032195514337063635,0.0001822401830585091,-0.0026557509553467324,0.00612945587026848,-0.006119147340873646
pity,-0.0034832256046875556,-0.0015193649248176175,-0.0016703263447517419,0.0010721441486090456,0.0025490322289344097
indeed,-0.003562470231414222,0.0005552979815999417,-0.0019393356017712046,-3.7178610968594045e-05,-0.00029711681457950096
scarcely,-0.002312111720574496,0.0017522784815526338,0.00030314936328457447,-6.856276669141287e-05,0.001469970143020803
rolled,-0.0010556128657020947,0.0015578660822972027,-0.004768784432390034,-0.0001269844738195296,-0.0014044325424589555
having,-0.0009285849677177259,2.399916687022022e-05,-0.003928634810337022,0.0002465442654958746,-0.0007128249879154955
drank,-0.0020377649207571733,0.0008784130179489933,-0.001137282078658389,0.0018073812399411909,0.0019001267800424744
horses,-0.0038367527946895174,-0.004180126023402408,-0.006057207724592527,0.007223364457075287,-0.00268441456151807
show,-0.0039963652858597916,-0.00029718439570128736,0.004709011530924962,-0.0007088996325317977,-0.005558953138446812
pulled,-0.0026891328400361282,0.0003735757742883469,0.0034697654682031426,0.0008256487594906908,0.004073625872481594
tried,-0.004042684065406859,-0.0017755893281777859,0.0016412424559393908,0.00180801445425602,0.002474114139929677
hour,-0.0037619462404549805,-0.0022553096508279606,-0.0009509415209594522,0.004686390599742852,-0.0031347158451982718
words,-0.005023409353609859,-0.0017784633175937333,-0.0008591998191321668,-0.00036070583564361123,-0.00027239534980125625
foot,0.0016372975995511934,-0.0015105488235502317,-0.0015589066428872986,0.0030001606917702977,-0.0004491452499393346
dress,-0.006793839893871512,-0.005961393177387249,0.007547271262433993,6.179663576838907e-05,-0.0031477182643781863
singing,-0.0010854157539039002,0.0015528363222043695,-0.002072059270728701,0.0031784328596873683,8.364463527234116e-05
alive,-0.004834106787862051,-7.336187040655985e-05,0.008733078453210402,-0.003686701492459904,-0.0003470156181690889
glad,-0.0044232675215853026,-0.0016478306887551509,-0.0010538182623229982,0.0031500757039307392,0.0019226644094251406
tail,0.019287666153292655,-0.003175966566214083,0.012743462738528834,0.003157469117333891,0.0027839320479027025
grieved,-0.004868670029566924,-0.0020596087870277504,-0.0002305744965322658,-0.00032381264395168894,0.0032666771870114505
kept,-0.0027832172724169503,-0.0014193610264806938,0.0037019785142653676,0.0004346880101700287,-0.000971077151100888
stretched,0.0016279766521902718,0.000711004117534529,0.00033871853901008744,-0.0034857054092612785,0.001960106547057441
vain,-0.004154867185512671,-0.0003952894333142803,-0.00026176252664018954,-0.0010144714815431607,0.0030916603054583743
middle,-0.0027682044142535974,0.0006001186603547836,-0.0032162028921132253,0.0023278706207873778,0.003995685089525577
broke,-0.0016576497096220258,-0.0006544124010991883,-0.0016110320763708273,-0.000767641886343895,-0.0021642616220190554
watch,0.00043048145118258714,-0.0038662063293356894,-0.003803983940320575,-0.0009063361525663234,-0.001768391765866007
crept,0.00023689913749474093,0.0037500303526545164,-0.003697983826021654,0.003228524071347833,0.00016505973798617977
mountain,-0.004142798090481288,-0.0025835997039115374,-0.0032274840026814944,-0.0010166511582911507,0.004788455193248087
laughed,-0.004134629736889924,-0.0015052156457257104,0.00030256946616823567,0.0008989913676442559,0.0012560809644339534
journey,-0.0025757239488839226,-0.0058353188922392624,-0.0012764837951590984,0.010288691410171224,-0.0022920516526554816
bad,-0.0020018206171413047,0.001848658102462161,-0.0003632625545096835,0.001399293904581161,0.0008390756070641662
running,-0.0021009541170810223,0.0035907068732696666,0.0020814633924595644,-0.0011682139618632772,0.0011978262737963779
someone,0.0010512620142245086,0.005377930507687791,0.005341611924320848,0.0010256405177601513,0.0003378787137148456
deep,-0.004413792070457774,-0.0032903752483297286,-0.0018037217332379453,0.002266481414399154,-0.0012722112368899934
making,0.0019676105227108146,-0.0006746940496460039,-0.00403951877945478,-0.0008652345205975527,-0.0027794044394349932
ought,-0.0024650187367070207,0.0011419637037292031,-0.0035824949724439074,0.002166699311121533,6.874520895228608e-05
girls,-0.006303132172656777,-9.741734425512962e-05,0.009188258556742558,-0.006959027923255816,0.00748067281567221
showed,-0.00487945568517921,-0.001837112024256165,3.258463060434707e-05,0.0010252094179156793,0.0029835244599942076
legs,0.0011370577233705999,0.002762728092684454,0.0007726336469099851,-0.0006779755802773107,-0.0004930405960374211
marry,-0.0070306439112157336,-0.007205595039525867,0.00426544969770003,-0.0007090465987188107,-0.0033580155272223814
stones,0.0006958897294571131,0.012668846646965208,0.010224221157312028,0.008687627931856262,0.0037977960290102525
chamber,-0.00532824561414226,-0.0062403130724669005,-0.0003554680978298928,0.006770020700102447,0.0014869054185877792
please,0.0038560399009101728,0.0030031816099340136,-0.00034764175792495824,0.0009073770059757446,-0.004389030381661956
farther,-0.0010819512927922577,0.006589520976143267,0.0014011601935018708,0.0008844638587730172,-0.0030435687549417996
thither,-0.001263926602251286,0.0007005541161909551,0.0037574260066584302,-0.00472842299578853,0.00026282730538501083
learnt,0.00047393064955375053,-0.006649879276252942,-0.007009152794970764,-0.010603724044914182,0.002154425103112186
mouth,0.002243426094704865,0.0007902502233029682,-0.00041572170466855265,-0.0007646216399333355,-0.0023365993049896754
spot,-0.000596937863270262,0.0013237844534251242,-0.0015891804231791902,0.0031546941022426236,2.6952778834125348e-05
being,-0.0012105781955590088,0.003333643766029278,-0.0018460386830040517,0.0004972616552709033,-0.002832623802830259
meantime,-0.0019343346000835794,0.0007580209866422217,-0.0031949440347499754,0.0032449011638725884,0.0003730409943971105
waited,-0.0030284490451558017,0.0017036756843107992,-0.003297181159745819,-0.001303736554168711,0.002263887069507198
noise,-0.00015467630244635918,0.0002366578901728914,0.003143128268904824,0.004380796783520627,-0.003864385288746474
strange,-0.004040438176303615,-0.00195606043681995,0.0026314143205236123,0.0001717015076770843,-0.003223741654578378
times,0.0012585900704799563,0.0005475702377832201,-0.0008439429855905173,-0.0023665315343246057,0.0018745486393209833
lifted,-0.00246922376840094,0.0001001276836698438,0.0032815538587481125,0.0022974379740790625,0.0006143631829802795
bottom,-0.0035908068024650313,-0.0038149259822158935,-0.00013019734511459969,0.00207250888772555,0.002266208764314852
love,-0.0023529640542425214,-0.000223454189809356,0.001428304307016031,0.005461383547009704,-0.003909430032980294
coat,-0.00208753123614244,0.0030332275940529183,-0.00019684167580797003,0.006026228472344958,0.0035480478411658556
apples,0.002799710999484882,0.003406299824645649,0.008516205501561824,0.0009429695604015167,-0.0022489426261250553
inside,-0.00030796768634732557,0.0008428142934592919,0.0003852521759005345,-0.004616960305054477,0.0019367061948636476
faithful,0.003468319980146128,0.0012387330603158301,-0.0007973243395688863,0.005299628483782538,-0.0029106843856975865
short,-0.001991562664268161,0.0013438192462584973,0.0009171013342214854,-0.000734489153636752,0.0008276986726775305
snow,-0.003958682996246602,0.0008617793357763109,0.0012904620001665686,0.0027334948058320005,0.004672731700787738
village,0.0021784378796494246,0.0038074519384312003,-0.009013329466623582,-0.0007747545859479923,-0.0010565493840252798
those,-0.0033490114523336786,0.0015766504040030684,-0.00553208079774908,-0.003013409333950445,-0.002313760400808825
order,-0.0025126242406838598,-0.00028398903488540284,-0.0013956269548887408,-0.0015419892697967033,0.002681640668374336
art,0.0005140922918766404,-0.0028232087236831614,-0.0032918741258618728,0.006108509365772547,0.002106526714280608
spoke,0.0027366416960597053,0.0006284233269979372,0.0041894337769465126,0.001983709920790012,-0.0027914832298240487
placed,-0.003109473692821121,-0.0014812064656226829,0.0003907932978680174,-0.005612611710554358,-0.002561602286256539
spring,-0.00012562544029272646,-0.008479481684661295,0.0009794746645966418,0.01317980737965035,-0.0002430860804597855
touched,-0.005232576273008926,-0.002541347205777986,-0.0009668776307474418,-0.002886174094368527,0.0029008984947638335
crying,-0.0017873848194446351,0.0009803157654103803,-0.00010212376713539794,-0.0011672529340613768,-0.0037381312848550827
knife,-0.0016671140671095858,0.004655198763847652,-0.005055670663429245,-0.0018771920143497416,-0.001997841536264498
fallen,-0.0038439445300690596,0.00012039281352312737,0.00027377597239232717,-0.0019252096745081338,0.0024274766007625196
cap,-0.004143245598565705,-0.0003178193499857096,0.00841228016071182,-0.0031617585942220953,-0.0037533178447566296
cart,5.664844402878972e-05,0.009517406399108362,-0.010272290564996728,0.015841935731565428,-0.01598722380785621
wide,-0.0004496796550895246,-0.0019712495554612933,-0.0001431970790783007,0.003164980831119438,0.0031814816310595565
beasts,0.0006026917083362516,-0.0023791235514054308,0.006128598807841324,-0.0067986574633523466,0.0005150411106636363
